Zipcode,Income,Income per Capita,Population,Population White,Population Black,Population American Indian,Population Asian,Population Hawaiian,Population 2 or more Races,Population Hispanic,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Age,Median Male Age,Median Female Age
68751,40833.0,19483.0,75.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,3.0,4.0,0.0,0.0,0.0,35.6,34.5,36.0
68752,56726.0,27740.0,714.0,701.0,0.0,5.0,0.0,0.0,8.0,28.0,149.0,12.0,78.0,82.0,34.0,0.0,0.0,46.5,45.6,47.2
68753,43125.0,26388.0,85.0,80.0,1.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,14.0,0.0,4.0,0.0,54.3,54.8,50.5
68755,51324.0,24630.0,275.0,260.0,0.0,0.0,5.0,0.0,10.0,10.0,105.0,0.0,2.0,18.0,7.0,0.0,5.0,54.6,55.0,53.5
68756,45300.0,27750.0,1869.0,1825.0,9.0,0.0,0.0,0.0,12.0,50.0,379.0,31.0,178.0,224.0,75.0,11.0,6.0,46.2,43.3,47.5
68757,46250.0,22284.0,828.0,823.0,0.0,0.0,2.0,0.0,3.0,35.0,218.0,26.0,80.0,60.0,23.0,6.0,0.0,45.8,44.8,47.8
68758,45804.0,26035.0,1168.0,1154.0,0.0,0.0,6.0,0.0,8.0,14.0,309.0,14.0,139.0,109.0,19.0,0.0,6.0,45.3,45.5,45.3
68759,40625.0,29749.0,239.0,221.0,0.0,0.0,0.0,0.0,18.0,0.0,63.0,10.0,17.0,30.0,4.0,0.0,0.0,54.5,54.3,54.8
68760,32313.0,16734.0,1388.0,485.0,1.0,756.0,41.0,12.0,49.0,123.0,282.0,32.0,100.0,74.0,38.0,2.0,9.0,36.3,34.7,38.2
68761,33500.0,28516.0,354.0,348.0,2.0,0.0,0.0,0.0,4.0,6.0,94.0,11.0,23.0,15.0,4.0,0.0,0.0,49.8,45.5,51.8
68763,51716.0,25743.0,4864.0,4705.0,1.0,79.0,11.0,0.0,28.0,319.0,1014.0,124.0,526.0,549.0,151.0,40.0,34.0,43.7,42.0,47.4
68764,45368.0,24998.0,785.0,756.0,0.0,2.0,2.0,0.0,8.0,60.0,190.0,23.0,72.0,59.0,10.0,3.0,4.0,44.6,48.2,40.2
68765,53056.0,28486.0,1421.0,1368.0,15.0,12.0,4.0,0.0,20.0,26.0,322.0,11.0,142.0,155.0,34.0,11.0,6.0,40.8,39.9,42.8
68766,50000.0,30100.0,491.0,480.0,0.0,0.0,0.0,0.0,5.0,6.0,145.0,20.0,69.0,35.0,14.0,1.0,0.0,48.9,46.3,50.5
68767,56563.0,26678.0,3255.0,3185.0,1.0,0.0,3.0,4.0,52.0,79.0,696.0,39.0,410.0,346.0,79.0,5.0,0.0,39.5,37.5,42.8
68768,47396.0,28115.0,601.0,598.0,3.0,0.0,0.0,0.0,0.0,14.0,131.0,15.0,67.0,61.0,12.0,4.0,0.0,48.6,49.0,48.4
68769,44500.0,28714.0,1577.0,1561.0,0.0,11.0,5.0,0.0,0.0,3.0,393.0,62.0,181.0,196.0,39.0,11.0,0.0,50.7,49.8,52.2
68770,53098.0,28497.0,1474.0,1442.0,1.0,0.0,0.0,0.0,28.0,67.0,320.0,16.0,149.0,131.0,77.0,2.0,2.0,43.4,36.4,50.3
68771,50602.0,28510.0,1426.0,1420.0,0.0,1.0,3.0,2.0,0.0,33.0,451.0,22.0,116.0,106.0,29.0,2.0,0.0,47.9,43.9,51.1
68773,56250.0,22598.0,158.0,156.0,0.0,0.0,2.0,0.0,0.0,29.0,57.0,0.0,3.0,14.0,2.0,0.0,0.0,43.1,41.2,49.3
68774,55000.0,29213.0,253.0,245.0,2.0,3.0,0.0,0.0,3.0,0.0,71.0,14.0,35.0,22.0,13.0,1.0,0.0,58.7,59.5,57.8
68776,49871.0,19309.0,14912.0,9603.0,828.0,390.0,582.0,25.0,204.0,7016.0,2662.0,358.0,445.0,757.0,262.0,35.0,30.0,32.4,32.5,32.2
68777,39286.0,27029.0,745.0,721.0,11.0,0.0,0.0,0.0,11.0,2.0,187.0,6.0,55.0,98.0,35.0,3.0,2.0,52.1,49.2,52.6
68778,43125.0,27167.0,541.0,530.0,0.0,0.0,2.0,0.0,3.0,8.0,166.0,7.0,56.0,49.0,11.0,8.0,6.0,52.6,50.6,53.8
68779,57000.0,24243.0,2685.0,2605.0,31.0,0.0,11.0,0.0,38.0,28.0,562.0,43.0,301.0,206.0,76.0,3.0,7.0,41.9,41.3,42.2
68780,58813.0,32702.0,1059.0,1057.0,0.0,0.0,2.0,0.0,0.0,17.0,212.0,22.0,92.0,94.0,34.0,17.0,0.0,43.5,39.5,47.3
68781,48493.0,27522.0,1621.0,1562.0,8.0,4.0,2.0,0.0,21.0,81.0,272.0,55.0,146.0,141.0,21.0,20.0,6.0,38.9,36.5,41.5
68783,42813.0,24652.0,1010.0,1000.0,0.0,0.0,0.0,0.0,10.0,3.0,254.0,27.0,87.0,98.0,23.0,4.0,8.0,49.8,44.7,55.8
68784,58349.0,23205.0,2010.0,1748.0,65.0,0.0,0.0,0.0,22.0,570.0,381.0,58.0,64.0,205.0,67.0,4.0,25.0,39.5,39.8,39.4
68785,86071.0,30227.0,350.0,344.0,0.0,0.0,0.0,0.0,6.0,5.0,103.0,3.0,15.0,11.0,2.0,0.0,0.0,30.3,40.2,21.4
68786,60221.0,31404.0,1087.0,1069.0,0.0,0.0,5.0,2.0,11.0,17.0,236.0,23.0,78.0,148.0,47.0,9.0,0.0,48.7,47.0,49.3
68787,47716.0,25847.0,6546.0,6230.0,262.0,0.0,32.0,0.0,4.0,463.0,429.0,105.0,402.0,1119.0,255.0,86.0,76.0,25.6,24.6,28.5
68788,48152.0,26100.0,4691.0,4469.0,0.0,0.0,0.0,0.0,22.0,746.0,1060.0,132.0,282.0,448.0,101.0,33.0,20.0,44.7,45.3,43.9
68789,61875.0,25618.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,26.0,27.0,4.0,0.0,0.0,51.4,36.9,56.0
68790,62361.0,29848.0,801.0,763.0,0.0,14.0,0.0,0.0,13.0,9.0,142.0,7.0,103.0,101.0,23.0,0.0,0.0,38.5,39.1,38.2
68791,47803.0,26431.0,1776.0,1729.0,4.0,5.0,0.0,0.0,38.0,52.0,400.0,20.0,184.0,202.0,34.0,4.0,0.0,37.4,34.2,41.4
68792,53068.0,26840.0,357.0,353.0,0.0,3.0,0.0,0.0,1.0,3.0,125.0,8.0,21.0,28.0,5.0,0.0,2.0,49.7,53.3,48.5
68801,48312.0,21384.0,30518.0,26814.0,866.0,119.0,357.0,94.0,482.0,11922.0,4934.0,664.0,1559.0,1978.0,605.0,248.0,83.0,33.3,32.1,34.6
68803,53032.0,27909.0,24133.0,22530.0,444.0,94.0,327.0,0.0,232.0,3327.0,4752.0,439.0,1775.0,2392.0,775.0,196.0,89.0,39.4,38.4,40.0
68810,48214.0,23122.0,1039.0,963.0,0.0,16.0,5.0,5.0,30.0,301.0,228.0,32.0,53.0,129.0,6.0,0.0,0.0,48.1,46.5,48.4
68812,62250.0,31728.0,646.0,643.0,0.0,0.0,3.0,0.0,0.0,3.0,150.0,4.0,41.0,93.0,22.0,6.0,3.0,51.0,52.1,49.9
68813,59464.0,35787.0,520.0,514.0,1.0,0.0,0.0,0.0,5.0,0.0,129.0,4.0,52.0,52.0,14.0,4.0,3.0,52.7,52.5,53.1
68814,49091.0,26683.0,826.0,794.0,0.0,8.0,5.0,0.0,13.0,19.0,181.0,16.0,87.0,70.0,14.0,6.0,4.0,48.3,46.8,48.6
68815,36797.0,23126.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,26.0,133.0,7.0,40.0,69.0,14.0,2.0,4.0,41.1,44.6,35.3
68816,54167.0,19248.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,17.0,40.0,11.0,0.0,0.0,39.3,39.1,39.5
68817,35096.0,21692.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,16.0,19.0,4.0,3.0,0.0,0.0,51.6,51.2,53.6
68818,60409.0,31133.0,5247.0,5147.0,28.0,0.0,30.0,0.0,0.0,77.0,985.0,136.0,301.0,697.0,273.0,40.0,23.0,42.5,40.3,44.3
68820,45662.0,26377.0,331.0,322.0,0.0,1.0,0.0,2.0,6.0,4.0,113.0,12.0,28.0,20.0,9.0,0.0,0.0,50.1,49.6,52.8
68821,32222.0,19307.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,2.0,3.0,3.0,1.0,45.6,45.3,49.7
68822,46076.0,31935.0,4559.0,4398.0,52.0,5.0,85.0,0.0,10.0,100.0,792.0,53.0,339.0,383.0,230.0,27.0,70.0,39.1,36.8,42.8
68823,45944.0,24605.0,2183.0,2154.0,3.0,0.0,0.0,0.0,22.0,41.0,567.0,44.0,149.0,198.0,64.0,26.0,4.0,51.7,53.3,50.6
68824,66875.0,26200.0,1487.0,1399.0,11.0,23.0,2.0,0.0,40.0,179.0,305.0,22.0,66.0,136.0,64.0,9.0,0.0,35.6,37.0,35.4
68825,45903.0,21934.0,1141.0,1119.0,6.0,0.0,0.0,0.0,14.0,65.0,235.0,27.0,56.0,124.0,34.0,5.0,2.0,43.5,43.3,43.6
68826,48867.0,25973.0,3943.0,3739.0,57.0,0.0,0.0,0.0,131.0,55.0,768.0,79.0,274.0,420.0,53.0,31.0,12.0,43.8,44.0,43.6
68827,61563.0,33772.0,528.0,490.0,0.0,0.0,0.0,0.0,23.0,32.0,129.0,15.0,31.0,44.0,25.0,0.0,0.0,58.4,56.9,59.0
68828,54583.0,25239.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2.0,17.0,26.0,2.0,0.0,0.0,39.5,39.3,39.7
68831,50893.0,26234.0,764.0,742.0,0.0,1.0,0.0,9.0,12.0,7.0,213.0,16.0,59.0,71.0,29.0,5.0,3.0,49.0,44.8,50.3
68832,73542.0,30177.0,2226.0,2203.0,8.0,7.0,0.0,0.0,6.0,34.0,388.0,9.0,167.0,327.0,97.0,22.0,13.0,39.3,38.8,39.3
68833,50903.0,24070.0,452.0,444.0,0.0,0.0,3.0,5.0,0.0,0.0,82.0,16.0,38.0,68.0,14.0,9.0,4.0,45.3,45.1,45.4
68834,41944.0,25372.0,192.0,160.0,4.0,0.0,0.0,0.0,7.0,31.0,46.0,3.0,21.0,10.0,2.0,0.0,0.0,43.5,46.4,37.8
68835,57250.0,24602.0,497.0,495.0,0.0,0.0,0.0,0.0,2.0,9.0,120.0,5.0,82.0,36.0,4.0,3.0,2.0,44.3,39.8,46.1
68836,56190.0,27075.0,1594.0,1556.0,0.0,2.0,0.0,0.0,15.0,50.0,322.0,43.0,108.0,222.0,52.0,0.0,5.0,37.9,36.9,40.0
68837,63333.0,21398.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,22.0,0.0,0.0,0.0,40.7,47.0,37.3
68838,58229.0,22756.0,275.0,273.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,10.0,13.0,38.0,0.0,0.0,0.0,47.7,45.8,48.0
68840,53420.0,21517.0,3261.0,2866.0,0.0,6.0,0.0,0.0,5.0,738.0,640.0,61.0,194.0,291.0,52.0,6.0,11.0,35.1,35.6,34.8
68841,60000.0,26735.0,612.0,596.0,0.0,0.0,0.0,0.0,16.0,9.0,128.0,21.0,70.0,60.0,22.0,1.0,0.0,46.0,46.3,43.7
68842,47917.0,27664.0,515.0,503.0,4.0,0.0,0.0,0.0,8.0,0.0,148.0,10.0,44.0,37.0,22.0,3.0,0.0,54.9,54.4,56.1
68843,58750.0,27840.0,868.0,808.0,46.0,7.0,6.0,0.0,1.0,3.0,161.0,9.0,93.0,89.0,18.0,8.0,0.0,41.1,41.0,41.2
68844,48750.0,28333.0,224.0,221.0,0.0,1.0,0.0,0.0,0.0,3.0,67.0,0.0,34.0,19.0,18.0,0.0,0.0,48.0,45.5,48.1
68845,55908.0,29221.0,20810.0,19406.0,357.0,44.0,376.0,0.0,419.0,1413.0,2134.0,243.0,1044.0,3272.0,1155.0,248.0,322.0,29.8,29.2,30.3
68846,62917.0,26386.0,342.0,336.0,0.0,0.0,0.0,0.0,6.0,0.0,96.0,2.0,46.0,34.0,7.0,0.0,0.0,44.3,43.3,48.9
68847,52201.0,26860.0,16696.0,15606.0,101.0,82.0,191.0,2.0,434.0,1455.0,2458.0,269.0,1048.0,2319.0,745.0,134.0,139.0,34.2,32.8,38.1
68849,-666666666.0,4721.0,747.0,696.0,0.0,0.0,43.0,0.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,20.0,19.5
68850,48050.0,19389.0,12029.0,10013.0,1102.0,148.0,0.0,0.0,133.0,6871.0,1786.0,286.0,523.0,487.0,101.0,67.0,8.0,31.1,30.5,32.1
68852,59250.0,23727.0,733.0,719.0,0.0,0.0,2.0,0.0,0.0,12.0,181.0,8.0,52.0,60.0,14.0,0.0,0.0,40.8,39.7,41.8
68853,44038.0,25725.0,1476.0,1443.0,23.0,1.0,7.0,0.0,2.0,44.0,397.0,100.0,109.0,127.0,57.0,12.0,0.0,53.5,52.4,54.8
68854,51202.0,39702.0,782.0,744.0,0.0,27.0,0.0,0.0,11.0,36.0,153.0,15.0,61.0,83.0,22.0,11.0,0.0,39.2,39.9,35.5
68855,47500.0,23154.0,500.0,477.0,7.0,0.0,0.0,0.0,10.0,16.0,102.0,4.0,52.0,68.0,8.0,0.0,0.0,38.5,41.5,35.2
68856,48250.0,28851.0,559.0,545.0,0.0,0.0,0.0,0.0,13.0,8.0,109.0,8.0,39.0,59.0,17.0,3.0,0.0,31.6,30.8,34.8
68858,36111.0,22488.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,7.0,24.0,38.0,4.0,4.0,4.0,35.9,33.5,44.6
68859,47589.0,25219.0,579.0,567.0,0.0,8.0,0.0,0.0,4.0,38.0,165.0,9.0,61.0,34.0,5.0,0.0,0.0,48.1,52.1,42.3
68860,38750.0,23681.0,287.0,274.0,0.0,0.0,0.0,0.0,13.0,12.0,77.0,4.0,14.0,29.0,7.0,0.0,0.0,46.8,50.4,44.1
68861,-666666666.0,41897.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,4.0,3.0,0.0,0.0,0.0,55.6,55.8,55.5
68862,46042.0,26869.0,3001.0,2956.0,12.0,0.0,0.0,0.0,32.0,48.0,830.0,61.0,153.0,318.0,104.0,23.0,12.0,46.1,42.7,49.3
68863,54464.0,28140.0,1436.0,1353.0,6.0,17.0,6.0,0.0,33.0,68.0,258.0,44.0,116.0,99.0,16.0,12.0,19.0,35.3,32.4,36.3
68864,57212.0,25448.0,1137.0,1098.0,13.0,3.0,3.0,0.0,2.0,18.0,269.0,46.0,97.0,79.0,18.0,0.0,2.0,39.6,38.5,41.3
68865,68958.0,34491.0,1047.0,915.0,0.0,30.0,0.0,0.0,3.0,136.0,178.0,20.0,77.0,107.0,24.0,12.0,7.0,38.5,34.8,40.0
68866,63409.0,25650.0,914.0,893.0,0.0,0.0,4.0,0.0,17.0,15.0,189.0,13.0,107.0,110.0,26.0,0.0,0.0,42.1,40.3,47.6
68869,51105.0,29496.0,2123.0,2048.0,0.0,0.0,4.0,4.0,44.0,76.0,455.0,36.0,171.0,226.0,92.0,9.0,0.0,44.2,39.4,47.2
68870,72500.0,36015.0,475.0,470.0,0.0,0.0,0.0,0.0,2.0,22.0,84.0,1.0,43.0,90.0,15.0,0.0,3.0,43.7,39.6,51.3
68871,45781.0,24289.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,34.0,26.0,6.0,0.0,0.0,45.9,51.6,42.8
68872,56458.0,25467.0,957.0,944.0,0.0,0.0,0.0,6.0,7.0,0.0,342.0,10.0,46.0,76.0,10.0,0.0,0.0,40.5,35.2,43.2
68873,52596.0,30231.0,3504.0,3358.0,7.0,0.0,14.0,0.0,49.0,131.0,863.0,39.0,154.0,460.0,91.0,35.0,4.0,41.2,39.4,42.6
68874,34583.0,28773.0,989.0,957.0,0.0,0.0,0.0,0.0,0.0,53.0,288.0,18.0,70.0,88.0,23.0,0.0,2.0,51.1,52.8,50.6
68875,44250.0,21554.0,702.0,687.0,0.0,0.0,3.0,0.0,9.0,1.0,163.0,11.0,69.0,39.0,16.0,3.0,0.0,39.5,38.8,42.1
68876,58015.0,25175.0,1510.0,1348.0,0.0,3.0,6.0,0.0,8.0,216.0,261.0,17.0,126.0,200.0,39.0,9.0,8.0,40.5,38.5,41.7
68878,51094.0,21001.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,10.0,78.0,14.0,33.0,38.0,15.0,0.0,1.0,37.2,36.4,37.8
68879,60179.0,28722.0,365.0,354.0,0.0,3.0,0.0,0.0,8.0,0.0,80.0,2.0,34.0,46.0,10.0,1.0,0.0,49.2,50.9,47.3
68881,41528.0,18848.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,31.5,43.4
68882,42500.0,21839.0,339.0,331.0,4.0,0.0,2.0,0.0,2.0,11.0,118.0,4.0,13.0,27.0,7.0,0.0,0.0,49.1,40.0,51.3
68883,59297.0,27632.0,2397.0,2299.0,0.0,0.0,11.0,0.0,38.0,348.0,501.0,25.0,185.0,208.0,60.0,11.0,5.0,41.8,40.9,42.4
68901,48202.0,27077.0,26202.0,24212.0,305.0,80.0,404.0,10.0,460.0,2689.0,4633.0,621.0,1919.0,2383.0,1069.0,217.0,141.0,36.4,33.6,38.9
68920,42500.0,27669.0,1450.0,1441.0,2.0,5.0,0.0,0.0,2.0,22.0,314.0,50.0,185.0,153.0,34.0,9.0,3.0,50.9,50.6,51.0
68922,42708.0,24680.0,1214.0,1171.0,0.0,0.0,0.0,0.0,15.0,34.0,323.0,17.0,102.0,68.0,11.0,3.0,10.0,44.2,42.4,45.6
68923,58125.0,25753.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,3.0,8.0,0.0,0.0,0.0,47.5,51.9,44.5
68924,54250.0,33327.0,1059.0,1044.0,5.0,0.0,6.0,0.0,0.0,27.0,251.0,20.0,84.0,147.0,56.0,3.0,2.0,44.2,44.8,43.7
68925,69464.0,37893.0,616.0,604.0,0.0,0.0,5.0,0.0,0.0,24.0,125.0,13.0,76.0,85.0,12.0,0.0,9.0,44.3,45.9,39.8
68926,34750.0,21074.0,818.0,796.0,0.0,13.0,0.0,0.0,7.0,27.0,175.0,61.0,40.0,52.0,5.0,3.0,0.0,51.1,53.9,46.3
68927,48359.0,26724.0,1242.0,1218.0,6.0,0.0,0.0,0.0,3.0,175.0,262.0,25.0,89.0,143.0,37.0,10.0,0.0,40.0,37.8,43.9
68928,53558.0,27576.0,448.0,448.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0,16.0,44.0,49.0,15.0,0.0,1.0,40.5,39.9,43.6
68929,47250.0,18446.0,214.0,212.0,0.0,0.0,0.0,0.0,2.0,9.0,50.0,5.0,15.0,16.0,2.0,0.0,0.0,38.7,48.1,26.8
68930,45625.0,27776.0,1539.0,1476.0,0.0,0.0,40.0,0.0,16.0,32.0,325.0,28.0,165.0,152.0,100.0,6.0,0.0,44.2,43.4,45.0
68932,40000.0,22518.0,441.0,427.0,1.0,4.0,0.0,0.0,9.0,2.0,143.0,6.0,27.0,30.0,5.0,0.0,0.0,57.5,57.2,58.2
68933,52500.0,27127.0,874.0,843.0,1.0,1.0,10.0,0.0,14.0,56.0,181.0,26.0,83.0,81.0,29.0,0.0,5.0,41.8,42.2,40.7
68934,43750.0,24335.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,8.0,5.0,4.0,0.0,0.0,0.0,50.6,56.7,26.5
68935,46202.0,20658.0,725.0,714.0,0.0,0.0,6.0,0.0,5.0,11.0,135.0,22.0,66.0,72.0,23.0,0.0,0.0,33.3,32.3,34.5
68936,42500.0,13445.0,393.0,389.0,4.0,0.0,0.0,0.0,0.0,71.0,44.0,7.0,9.0,27.0,2.0,0.0,0.0,20.5,20.5,19.0
68937,54934.0,33955.0,1504.0,1475.0,0.0,10.0,8.0,0.0,7.0,31.0,351.0,38.0,80.0,197.0,57.0,9.0,9.0,50.2,47.7,51.6
68938,37266.0,23836.0,481.0,469.0,0.0,0.0,0.0,0.0,12.0,0.0,77.0,27.0,59.0,44.0,8.0,0.0,0.0,43.9,43.7,45.5
68939,43664.0,24599.0,1171.0,1152.0,2.0,0.0,3.0,0.0,14.0,16.0,288.0,42.0,55.0,78.0,29.0,21.0,0.0,48.1,45.4,49.5
68940,79167.0,32459.0,642.0,631.0,2.0,2.0,4.0,0.0,1.0,24.0,96.0,1.0,86.0,77.0,14.0,0.0,0.0,38.3,37.6,39.1
68941,62614.0,36216.0,754.0,738.0,0.0,0.0,3.0,0.0,1.0,13.0,210.0,21.0,72.0,78.0,6.0,1.0,10.0,47.5,46.5,50.0
68942,34063.0,27504.0,343.0,335.0,0.0,0.0,0.0,0.0,8.0,17.0,92.0,11.0,13.0,40.0,1.0,0.0,0.0,58.1,58.3,56.6
68943,43750.0,19327.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,10.0,6.0,21.0,14.0,11.0,0.0,52.8,53.0,50.9
68944,52083.0,24033.0,1202.0,1116.0,24.0,0.0,0.0,0.0,29.0,222.0,278.0,38.0,45.0,90.0,21.0,5.0,0.0,46.6,46.7,45.9
68945,63026.0,25759.0,433.0,430.0,0.0,0.0,3.0,0.0,0.0,154.0,87.0,5.0,43.0,39.0,31.0,0.0,0.0,34.6,35.0,18.6
68946,41563.0,22458.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,27.8,21.9,40.0
68947,61080.0,40839.0,598.0,588.0,4.0,0.0,0.0,0.0,6.0,15.0,120.0,15.0,60.0,98.0,14.0,9.0,1.0,51.9,50.7,52.6
68948,37000.0,18440.0,297.0,279.0,0.0,14.0,4.0,0.0,0.0,0.0,72.0,5.0,38.0,29.0,1.0,0.0,0.0,41.2,42.1,37.9
68949,47148.0,27397.0,6524.0,6275.0,4.0,9.0,13.0,0.0,188.0,272.0,1393.0,172.0,477.0,813.0,148.0,53.0,42.0,43.7,40.4,47.2
68950,56576.0,28607.0,475.0,461.0,0.0,0.0,6.0,0.0,6.0,2.0,96.0,53.0,33.0,43.0,0.0,1.0,0.0,45.1,47.3,43.4
68952,33750.0,23387.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,2.0,0.0,3.0,0.0,0.0,60.5,52.5,65.4
68954,47250.0,25042.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,32.6,-666666666.0,28.6
68955,65192.0,27017.0,2025.0,1973.0,0.0,0.0,3.0,3.0,46.0,73.0,337.0,18.0,170.0,242.0,111.0,3.0,2.0,40.6,40.3,41.6
68956,59537.0,28569.0,1329.0,1304.0,0.0,5.0,3.0,0.0,9.0,11.0,243.0,6.0,153.0,86.0,33.0,3.0,0.0,38.9,38.2,41.3
68957,64432.0,28591.0,637.0,632.0,0.0,0.0,2.0,0.0,3.0,33.0,201.0,7.0,52.0,48.0,8.0,0.0,10.0,52.2,45.0,54.5
68958,65625.0,27849.0,640.0,631.0,0.0,0.0,1.0,0.0,8.0,14.0,117.0,4.0,64.0,66.0,20.0,4.0,2.0,41.5,40.0,41.8
68959,53243.0,32579.0,3905.0,3855.0,5.0,0.0,12.0,0.0,10.0,161.0,785.0,193.0,204.0,455.0,116.0,44.0,10.0,42.4,38.1,45.4
68960,33194.0,23708.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,22.0,12.0,3.0,0.0,2.0,36.0,37.2,35.1
68961,41250.0,23427.0,717.0,705.0,2.0,0.0,10.0,0.0,0.0,49.0,143.0,22.0,95.0,89.0,17.0,8.0,4.0,44.0,38.8,50.3
68964,56250.0,33719.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,0.0,0.0,55.6,56.3,55.4
68966,42171.0,24831.0,652.0,627.0,17.0,0.0,1.0,1.0,4.0,35.0,145.0,15.0,29.0,42.0,7.0,24.0,0.0,52.0,53.4,51.2
68967,44073.0,25880.0,1072.0,1008.0,5.0,8.0,0.0,0.0,46.0,56.0,168.0,13.0,164.0,125.0,20.0,13.0,0.0,44.8,44.5,45.8
68969,71250.0,28236.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,10.0,0.0,0.0,0.0,50.6,55.3,50.1
68970,35188.0,21439.0,1392.0,1320.0,4.0,0.0,3.0,0.0,59.0,106.0,347.0,36.0,68.0,120.0,46.0,16.0,3.0,50.5,49.3,51.1
68971,42917.0,27222.0,447.0,444.0,0.0,0.0,0.0,0.0,3.0,0.0,141.0,6.0,66.0,34.0,6.0,6.0,0.0,57.1,51.5,63.2
68972,-666666666.0,46616.0,143.0,142.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,2.0,1.0,26.0,3.0,0.0,0.0,64.4,67.5,64.2
68973,56250.0,27196.0,423.0,418.0,0.0,0.0,0.0,0.0,5.0,10.0,110.0,9.0,41.0,25.0,14.0,0.0,4.0,50.4,50.3,51.3
68974,51875.0,36905.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,2.0,13.0,5.0,3.0,0.0,0.0,54.6,59.3,52.5
68975,80078.0,24820.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,2.0,19.0,22.0,15.0,0.0,0.0,26.9,28.1,25.9
68976,84063.0,30494.0,364.0,364.0,0.0,0.0,0.0,0.0,0.0,7.0,63.0,9.0,62.0,18.0,9.0,2.0,2.0,37.8,37.1,47.3
68977,39063.0,17017.0,372.0,327.0,0.0,0.0,5.0,0.0,10.0,55.0,81.0,13.0,13.0,8.0,12.0,0.0,0.0,35.8,50.3,17.8
68978,36630.0,23708.0,2223.0,2142.0,2.0,8.0,15.0,0.0,44.0,34.0,658.0,116.0,193.0,155.0,72.0,16.0,10.0,50.9,50.0,52.1
68979,52941.0,27001.0,1984.0,1960.0,0.0,0.0,0.0,0.0,16.0,220.0,421.0,23.0,185.0,213.0,56.0,23.0,4.0,44.0,39.8,47.2
68980,53056.0,26845.0,419.0,401.0,0.0,12.0,0.0,0.0,6.0,0.0,75.0,7.0,33.0,58.0,7.0,0.0,1.0,37.3,41.1,31.0
68981,53281.0,25465.0,363.0,358.0,0.0,0.0,0.0,0.0,5.0,14.0,84.0,6.0,9.0,71.0,13.0,0.0,0.0,48.6,48.8,48.5
68982,55240.0,27628.0,717.0,669.0,0.0,7.0,2.0,0.0,39.0,2.0,185.0,16.0,71.0,71.0,23.0,2.0,0.0,44.3,42.0,44.8
69001,41583.0,23989.0,9161.0,8952.0,92.0,25.0,36.0,0.0,47.0,515.0,1877.0,227.0,816.0,771.0,262.0,108.0,34.0,40.5,37.5,44.1
69020,39107.0,31818.0,478.0,463.0,0.0,4.0,0.0,0.0,11.0,0.0,126.0,15.0,40.0,43.0,5.0,1.0,0.0,50.8,50.1,53.4
69021,50758.0,30250.0,1284.0,1256.0,3.0,1.0,0.0,0.0,17.0,25.0,273.0,42.0,126.0,117.0,45.0,17.0,3.0,50.3,47.3,53.4
69022,46111.0,26266.0,1623.0,1584.0,0.0,0.0,3.0,0.0,28.0,18.0,328.0,51.0,176.0,221.0,32.0,4.0,10.0,50.2,48.1,52.0
