ZIP,latgym,longym,Gym,Address,UserRating
33145.0,25.7504062,-80.22765969999999,Yoga House Miami,"2050 Coral Way #602, Miami",93
33145.0,25.735835,-80.2391292,Nityananda Center,"2829 Bird Avenue #10, Miami",21
33145.0,25.75988,-80.2002017,Sanctuary Seven Pilates,"1797 Southwest 3rd Avenue, Miami",13
33145.0,25.7392561,-80.2434927,Elite U Sports Academy,"3075 Southwest 28th Street, Miami",46
33145.0,25.7406992,-80.237516,"Belly2Abs, a Dance & Fitness Studio","2688 Southwest 28th Lane, Miami",3
33145.0,25.738483,-80.240276,Pilates One,"2900 Southwest 28th Terrace ste 100 & 101, Miami",10
33145.0,25.765386,-80.225644,Arena Combat Sports /Kickboxing /BJJ /MMA / Boxing,"1852 Southwest 8th Street, Miami",24
33145.0,25.7580426,-80.1991177,Skanda Yoga Studio,"1800 Southwest 1st Avenue #102, Miami",32
33145.0,25.745758,-80.23777,Synergize Transformation Center,"2455 Southwest 27th Avenue #300, Miami",3
33145.0,25.7504168,-80.24445999999999,Siddha Yoga Meditation Center,"3119 Coral Way, Coral Gables",1
33145.0,25.7646119,-80.2405216,Calle 8 Gym (Miami Fitness Center),"833 Southwest 29th Avenue #5, Miami",48
33145.0,25.771538,-80.23163029999999,Thunder Gym,"59 Beacom Boulevard, Miami",24
33145.0,25.7582027,-80.1988872,Cure Fitness,"1800 Southwest 1st Avenue, Miami",7
33145.0,na,na,Multisport Miami,"2395 Coral Way, Miami",na
33145.0,25.760526,-80.2005449,Dubail Fitness Institute,"1785 Southwest 3rd Avenue, Miami",13
33145.0,na,na,hot yoga miami,"2050 Coral Way, Miami",na
33145.0,25.750319,-80.231706,Push PTS - GYM & Fitness Center,"3509, 2274 Coral Way, Coral Gables",18
33145.0,25.7502849,-80.2318655,ColdWave Cryo,"2292 Coral Way, Miami",4
33145.0,25.7650215,-80.23086959999999,Morphē Health & Fitness Studio,"810 Southwest 22nd Avenue, (Park in Rear), Miami",16
33145.0,25.7675035,-80.22843209999999,Gomez Park,"2037 Southwest 6th Street, Miami",3
33145.0,25.750446,-80.242389,MMA MASTERS CORAL GABLES,"3011 Coral Way, Coral Gables",10
33145.0,na,na,Barrebox,"2640 Southwest 28th Lane, Miami",na
33145.0,na,na,My Trainer Joe,"833 Southwest 29th Avenue #7, Miami",na
33145.0,25.7657888,-80.2118472,CrossFit Shazam Miami,"1012 Southwest 8th Street, Miami",33
33145.0,25.7716203,-80.2315735,US Kyokushin Karate Fighting Gym,"49 Beacom Boulevard, Miami",16
33145.0,25.7363154,-80.21798369999999,TrueBalance,"3 Grove Isle Drive, Miami",2
33145.0,na,na,Forrest Energy,"1751 West Flagler Street, Miami",na
33145.0,25.7374702,-80.2433594,In Shape To Go,"2911 Bridgeport Avenue, Miami",1
33145.0,25.735736,-80.23905599999999,Coconut Grove Health & Fitness,"4607, 2829 Bird Avenue #12, Miami",9
33145.0,25.7322195,-80.2324363,Body Belly Baby,"2550 South Bayshore Drive #206a, Miami",41
33145.0,25.732729,-80.236569,LIFT Miami Private Fitness Center,"2663 Tigertail Avenue, Miami",1
33145.0,na,na,Yoga Divine,Miami,na
33145.0,25.7302109,-80.2403393,Workout Spot,"2875 Oak Avenue, Miami",14
33145.0,25.7646518,-80.2514319,Train Miami- Personal Training Studio,"4108, 3446 Southwest 8th Street #201, Miami",8
33145.0,25.7659825,-80.2019748,Om Beats Yoga Studio,"452 Southwest 8th Street, Miami",21
33145.0,25.7796569,-80.223461,POWER GYM,"1710 NW South River Dr #202, Miami",27
33145.0,25.7505661,-80.2552798,Pilates ProWorks® Miami,"25 Merrick Way, Coral Gables",21
33145.0,25.7509571,-80.25561909999999,WaterBiking Studio,"59 Merrick Way, Coral Gables",111
33145.0,na,na,RGH Community Services Inc,"1756 Southwest 8th Street #202, Miami",na
33145.0,na,na,ICE CRYO - Coconut Grove,"3305 Rice Street, Miami",na
33145.0,25.7501464,-80.2360096,Abhaya Holistic Center,"2490 Coral Way Suite #200, Miami",6
33145.0,na,na,Yoga & More,"2753 Coral Way, Coral Gables",na
33145.0,25.7652434,-80.2309734,Fitness Lovers 305,"2206 Southwest 8th Street, Miami",69
33145.0,25.7468598,-80.23830509999999,Equilibrium the pilates studio,"2350 Southwest 27th Avenue Suite 102, Miami",2
33145.0,na,na,Friends Fitness Club,"1749 Southwest 8th Street, Miami",na
33145.0,na,na,"BOACO FIRE STOP, INC.","1749 Southwest 8th Street, Miami",na
33145.0,na,na,obra coconuts groouts,"0141140060820, Miami",na
33145.0,25.741991,-80.23723,Premier Athletic Rehab Center (PARC),"2631 Southwest 27th Street, Miami",33
33145.0,na,na,Boom Boom Sport Fitness,"816 Southwest 12th Court, Miami",na
33145.0,na,na,Rinaldi Performance Gyrotonic Coconut Grove,Miami,na
33145.0,25.7503563,-80.2444658,Casa di Lashes,"3119 Coral Way, Miami",32
33145.0,na,na,Healthy Live Center Corporation,"1800 Southwest 1st Street, Miami",na
33145.0,na,na,Keto Miami,"Unnamed Road, Miami",na
33145.0,na,na,Kyokuyama Fighting Gym,"Beacom Boulevard, Miami",na
33145.0,na,na,The Yoga Tree,"Southwest 32nd Avenue, Miami",na
33145.0,25.735835,-80.2391292,Ian Darrah Inc.,"2829 Bird Avenue Suite 5, #242, Miami",11
33145.0,na,na,Spa Fabiola,Miami,na
33145.0,25.766202,-80.207067,Planet Fitness,"775 Southwest 8th Avenue, Miami",52
33145.0,na,na,Центр для беременных и молодых мам,Miami,na
33146.0,25.7322352,-80.2609587,Equinox Coral Gables,"370 San Lorenzo Avenue, Coral Gables",35
33146.0,25.7060386,-80.2869808,LA Fitness,"5701 Sunset Drive #134, South Miami",135
33146.0,25.7139523,-80.2763895,IM=X Pilates & Fitness,"1236 South Dixie Highway, Coral Gables",10
33146.0,25.70923329999999,-80.28164579999999,Metropolis Fitness,"1430 Madruga Avenue, Coral Gables",15
33146.0,25.732794,-80.256811,Body & Soul Miami,"3183 Southwest 38th Court, Coconut Grove",15
33146.0,na,na,Bodies By Pilates Studio Inc,"430 South Dixie Highway, Coral Gables",na
33146.0,25.7442236,-80.26002539999999,Prana Yoga,"247 Malaga Avenue, Coral Gables",29
33146.0,25.7042751,-80.28589509999999,The Bar Method,"5734 Florida 986 2nd floor, South Miami",10
33146.0,25.7275778,-80.24491259999999,Dharma Yoga Studio,"3170 Commodore Plaza, Miami",8
33146.0,25.701297,-80.28583309999999,Firefly Hot Yoga,"7520 Red Road K, Miami",1
33146.0,25.733339,-80.2588406,Pure Barre - Miami (Coral Gables),"205 Altara Avenue, Miami",33
33146.0,25.7319868,-80.2575232,Fitness Innovations LLC.,"135 San Lorenzo Avenue, Coral Gables",1
33146.0,25.7029167,-80.29012329999999,"Myra & Company Salon, Spa, Pilates Studio & Cafe","7313 Southwest 59th Court, South Miami",8
33146.0,25.709754,-80.287646,Eds Boot Camp,"5800 Southwest 66th Street, South Miami",4
33146.0,25.7339805,-80.26052179999999,Conscious Movement Pilates,"4100 Salzedo Street, Coral Gables",2
33146.0,25.7341214,-80.2597423,The Haus of Angels FITNESS,"4018 Aurora Street, Miami",1
33146.0,na,na,All Good Things Yoga,"1390 South Dixie Highway #2120, Coral Gables",na
33146.0,25.7276791,-80.2564058,Young Tigers Foundation Inc,"117 Grand Avenue, Coral Gables",6
33146.0,25.714291,-80.2765589,clubX fitness center coral gables,"1236 South Dixie Highway, Coral Gables",11
33146.0,25.7037414,-80.28904709999999,Newton's Method,"5885 Southwest 73rd Street, Miami",4
33146.0,25.7319823,-80.2609355,SoulCycle,"360 San Lorenzo Avenue, Coral Gables",15
33146.0,25.7093373,-80.2817468,Metropolis Fitness,"1430 Madruga Avenue, Coral Gables",11
33146.0,25.7330222,-80.2581601,JetSet Miami,"4203 Ponce de Leon Boulevard, Coral Gables",29
33146.0,25.734063,-80.256868,Aim Higher Fitness and CrossFit,"3850 Bird Road, Miami",167
33146.0,25.7091708,-80.288127,KickBoxRx,"5800 Southwest 66th Street, Miami",2
33146.0,25.7072127,-80.28724199999999,M*ergy Studio,"5782 Commerce Lane, South Miami",4
33146.0,25.7056316,-80.2860348,Tea & Poets,"5701 Sunset Drive #126, South Miami",57
33146.0,na,na,Franks Personal Training,"1-19 West Sunrise Avenue, Coral Gables",na
33146.0,25.7032732,-80.2856905,Stretch Zone South Miami,"7308 Red Road, South Miami",4
33146.0,25.6979669,-80.28421399999999,Linda Wakeman LMT,"5590 Southwest 78th Street, Miami",1
33146.0,25.703892,-80.2880419,Fitness Together - South Miami,"5829 Southwest 73rd Street #2, Miami",21
33146.0,25.7093964,-80.29395269999999,Stunna's FIT,"6600 Southwest 62nd Avenue, South Miami",12
33146.0,25.7097729,-80.296391,Za Yoga Life,"6521 Southwest 63rd Court, South Miami",9
33146.0,na,na,CorpoSchema Pilates & Rehab,"250 Catalonia Avenue #307, Coral Gables",na
33146.0,25.704925,-80.293082,Polestar Pilates Center,"Third Floor, 7171 Southwest 62nd Avenue, South Miami",208
33146.0,25.7287656,-80.2438095,Yoga at AUM hOMe Shala,"3104 Florida Avenue, Miami",11
33146.0,na,na,South Miami Pilates,"7800 Red Road #201, Miami",na
33146.0,25.7274265,-80.2426413,Buddha Grove Yoga,"3423 Main Highway Suite, Miami",6
33146.0,25.7287663,-80.2424331,Youfit Health Clubs,"3015 Grand Avenue #311, Miami",124
33146.0,na,na,Gimnasio,"1241 Theo Dickinson Drive, Coral Gables",na
33146.0,na,na,Futbol sebas,"238 Grand Avenue, Coral Gables",na
33146.0,na,na,RED Personal Training,"125 Grand Avenue, Coral Gables",na
33146.0,na,na,Yoga Lab Miami,"1430 South Dixie Highway Ste 115, Coral Gables",na
33146.0,na,na,Tim The Trainer /Personal Fitness,"1430 Madruga Avenue, Coral Gables",na
33146.0,25.708806,-80.282192,P2 Motion - Pilates & Physical Therapy,"1450 Madruga Avenue #206, Coral Gables",3
33146.0,na,na,I Am Crossfit,"4200 Ponce de Leon Boulevard, Coral Gables",na
33146.0,na,na,Fhv,"1411 Brickell Avenue, Miami",na
33146.0,25.732943,-80.25748399999999,Body & Soul Boxing Gym,"3870 Shipping Avenue, Miami",39
33146.0,na,na,B.E.S.T Outreach Center,"3638 Grand Avenue, Miami",na
33146.0,25.709886,-80.25355800000001,Fitness To Go By Trina,"4341 Mayfair Drive, Miami",1
33146.0,25.7072473,-80.2874721,ClimbCardioCore,"5794 Commerce Lane, South Miami",11
33146.0,25.7021388,-80.2626442,Old Cutler Running Trail,"7401-7301 Old Cutler Road, Coral Gables",1
33146.0,na,na,Hot Yoga 2,"5810 Commerce Lane, South Miami",na
33146.0,25.730644,-80.250515,Gymagination,"3255 Plaza Street, Miami",4
33146.0,25.7042599,-80.2855261,Yoki Yoga,South Miami,1
33146.0,25.7407657,-80.2586779,Lightrail Yoga,"3310 Ponce de Leon Boulevard #240, Coral Gables",16
33146.0,na,na,IB Pilates,"5825 Sunset Drive, South Miami",na
33146.0,na,na,Red Cheetah Yoga,"3621 Southwest 58th Court, Miami",na
33146.0,25.7044229,-80.28847929999999,Club Pilates,"5855 Southwest 72nd Street, South Miami",5
33146.0,25.6972035,-80.2746514,Pepe place,"4990-5000 Southwest 80th Street, Miami",1
33147.0,25.8475927,-80.243191,Xtreme Total Fitness,"7900 Northwest 27th Avenue A9, Miami",10
33147.0,na,na,My Home Wellness Center,"7900 Northwest 27th Avenue, Miami",na
33147.0,25.84109279999999,-80.24909269999999,Fighting Evolution Wrestling,"7341 Northwest 32nd Avenue, Miami",9
33147.0,25.838766,-80.2541569,"Fitness International Associates, Corp","7130 Northwest 35th Avenue, Miami",4
33147.0,25.8737794,-80.2424356,The Den Fitness,"10835 Northwest 27th Avenue, Miami",37
33147.0,25.84757609999999,-80.2431881,Xtreme Total Fitness,"7900 Northwest 27th Avenue A9, Miami",14
33147.0,na,na,chevrolet silverado 6V,"5960 Northwest 27th Avenue, Miami",na
33147.0,25.8260607,-80.2248292,War Room Fitness LLC,"5552 Northwest 17th Avenue, Miami",1
33159.0,25.7705359,-80.1896106,Exhale Downtown Miami,"270 Biscayne Boulevard Way #16, Miami",21
33159.0,25.7649411,-80.1943902,LA Fitness,"900 South Miami Avenue #236, Miami",240
33159.0,25.7659418,-80.1949659,Hot Yoga Brickell (Nacho Cano),"809 Southwest 1st Avenue, Miami",28
33159.0,25.75988,-80.2002017,Sanctuary Seven Pilates,"1797 Southwest 3rd Avenue, Miami",13
33159.0,25.7580426,-80.1991177,Skanda Yoga Studio,"1800 Southwest 1st Avenue #102, Miami",32
33159.0,25.758913,-80.19215899999999,Equinox Brickell,"1441 Brickell Avenue #4, Miami",42
33159.0,25.795443,-80.192596,Fight Club,"120 Northeast 20th Street, Miami",283
33159.0,25.772552,-80.201335,Dharmi Yoga,"118 Southwest South River Drive, Miami",1
33159.0,25.7582027,-80.1988872,Cure Fitness,"1800 Southwest 1st Avenue, Miami",7
33159.0,25.760526,-80.2005449,Dubail Fitness Institute,"1785 Southwest 3rd Avenue, Miami",13
33159.0,na,na,Getting Fit Miami,"199 East Flagler Street, Miami",na
33159.0,25.7763292,-80.1888644,Orangetheory Fitness,"269 Northeast 2nd Street, Miami",55
33159.0,25.7943568,-80.1955821,Punch Elite Fitness,"1901 Northwest Miami Court, Miami",23
33159.0,na,na,Biotonic Brickell,"801 Brickell Bay Drive, Miami",na
33159.0,25.7610707,-80.19434389999999,Pilates Center by Bernadette,"260 Crandon Boulevard #36, Key Biscayne",1
33159.0,25.7712666,-80.1893937,Yoga with Anamaria,"255 Biscayne Boulevard Way, Miami",5
33159.0,na,na,Athleatz,"Southeast Financial Center, 200 South Biscayne Boulevard #2791, Miami",na
33159.0,25.772967,-80.190107,NuShape Studio - Downtown,"121 Southeast 2nd Avenue, Miami",7
33159.0,25.773014,-80.191771,MSM FIGHT SHOP MIAMI,"115 Southeast 1st Avenue, Miami",27
33159.0,25.7678936,-80.19349079999999,EPIC Hybrid Training - Miami,"620 South Miami Avenue, Miami",12
33159.0,25.769293,-80.195197,Society Fitness,"Riverfront, 92 Southwest 3rd Street, Miami",10
33159.0,na,na,Dancing Fit,"92 S.W. 3rd St., Unit CU-1, Miami",na
33159.0,25.7664573,-80.19474129999999,Trainer Shawn Personal Fitness Miami Brickell,"479 Southwest 3rd Street, Miami",9
33159.0,25.7655526,-80.1938053,Equinox Brickell Heights,"25 Southwest 9th Street g103, Miami",36
33159.0,25.77195,-80.19599699999999,MYOCORTEX Human Performance Systems,"111 Southwest 3rd Street, Miami",13
33159.0,25.7655381,-80.1940393,SoulCycle BRKL - Brickell,"25 Southwest 9th Street g102, Miami",18
33159.0,25.7661371,-80.1949063,Bikram Hot Yoga,"90 Southwest 8th Street, Miami",4
33159.0,na,na,Bikram brickell,"809 Southwest 1st Avenue, Miami",na
33159.0,25.7658131,-80.1951169,TITLE Boxing Club,"829 Southwest 1st Avenue, Miami",105
33159.0,25.7677075,-80.1965898,BE SMART Fitness Lab,"175 Southwest 7th Street STE 1601, Miami",19
33159.0,25.7631266,-80.1917917,The Cage Boxing Club,"1060 Brickell Avenue #M3, Miami",33
33159.0,25.7645881,-80.1960352,Club Pilates,"117 Southwest 10th Street Suite 103, Miami",25
33159.0,na,na,Zumba,"801 Southwest 3rd Avenue, Miami",na
33159.0,25.772552,-80.201335,Yoga-Water®. SUP_Yoga,"118 Southwest South River Drive, Miami",4
33159.0,25.7659825,-80.2019748,Om Beats Yoga Studio,"452 Southwest 8th Street, Miami",21
33159.0,25.7600264,-80.1973356,Pilates Rejuvenation & Wellness,"1513 Southwest 2nd Avenue, Miami",1
33159.0,25.773565,-80.20294299999999,CrossFit Ambush Miami,"500 West Flagler Street, Miami",123
33159.0,na,na,Yoga with Anamaria,"1075 Biscayne Boulevard, Miami",na
33159.0,25.7774732,-80.2060006,Ferrino Sports Fitness Club : Downtown Miami,"341 Northwest South River Drive, Miami",33
33159.0,25.7871486,-80.19225039999999,Crossfit Downtown Miami,"1311 Northeast 1st Avenue, Miami",21
33159.0,25.770001,-80.167976,Enhanced Movement LLC,"6948 Collins Ave #202, Miami",13
33159.0,25.7889055,-80.1931213,Miami Stretch Therapy,"1424 Northeast Miami Place #3408, Miami",57
33159.0,25.78296,-80.210639,Forrest Pilates,"936 Northwest 9th Court, Miami",4
33159.0,na,na,Universal Health Services Inc,"955 Northwest 3rd Street, Miami",na
33159.0,25.7657888,-80.2118472,CrossFit Shazam Miami,"1012 Southwest 8th Street, Miami",33
33159.0,25.790966,-80.194476,ERA Fit,"1625 North Miami Avenue, Miami",113
33159.0,25.790966,-80.194476,Elev8tion Fitness,"1625 North Miami Avenue, Miami",47
33159.0,na,na,Power Fit Studios,"1717 North Bayshore Drive, Miami",na
33159.0,25.7914044,-80.19431490000001,Formula fight fitness,"1657 North Miami Avenue, Miami",5
33159.0,25.7925177,-80.1903318,Real Padel Miami,"1739 Northeast 2nd Avenue, Miami",27
33159.0,25.7922485,-80.1945134,"Budokon Academy Miami - BJJ, MMA, Calisthenics & Yoga","1731 North Miami Avenue, Miami",19
33159.0,25.7928386,-80.18691679999999,Fitbox Method,"1756 North Bayshore Drive #119, Miami",232
33159.0,25.792416,-80.20273999999999,Wynwood Wrestling,"Williams Park, 1717 Northwest 5 Avenue, Miami",2
33159.0,25.79669299999999,-80.1880728,The Barre Code,"2063 Biscayne Boulevard, Miami",10
33159.0,25.7871651,-80.21294379999999,UHealth Fitness & Wellness Center,"1120 Northwest 14th Street 9th Floor, Miami",97
33159.0,25.7709365,-80.1887978,Good Karma Yoga Miami,"Tina Hills Pavilion, 301 South Biscayne Boulevard, Miami",1
33159.0,na,na,Slytraining,"500 Brickell Avenue, Miami",na
33159.0,25.7723162,-80.1877244,Miami Athletic Club,"200 South Biscayne Boulevard #15A, Miami",2
33159.0,25.7739337,-80.1900352,Downtown Strength and Conditioning,"15 Southeast 2nd Avenue, Miami",7
33159.0,25.774802,-80.1881439,EFIT FLORIDA,"50 Biscayne Boulevard, Miami",1
33109.0,25.7754425,-80.1329559,Equinox South Beach,"520 Collins Avenue, Miami Beach",150
33109.0,25.7757102,-80.1357888,Miami Life Center,"736 6th Street, Miami Beach",46
33109.0,25.7790676,-80.14111129999999,Synergy Yoga Center,"844 Alton Road, Miami Beach",42
33109.0,25.77749,-80.13333,South Beach Boxing,"715 Washington Avenue, Miami Beach",118
33109.0,25.7713637,-80.1304002,3rd Street Beach Yoga,"3rd St & Ocean Drive, Miami Beach",25
33109.0,25.7799107,-80.1410791,Reebok CrossFit,"930 Alton Road, Miami Beach",66
33109.0,25.770907,-80.135132,JetSet Miami,"110 Washington Avenue, Miami Beach",14
33109.0,25.7748308,-80.13880379999999,5th St. Gym,"1019 5th Street, Miami Beach",22
33109.0,25.7738895,-80.1386199,Vibe Class Miami Beach,"1000 5th Street #101, Miami Beach",22
33109.0,25.7746864,-80.1398583,Orangetheory Fitness South Beach,"1115 5th Street, Miami Beach",69
33109.0,na,na,Kino Yoga,"736 6th Street, Miami Beach",na
33109.0,na,na,Kandu Body Fitness,"910 West Avenue, Miami Beach",na
33109.0,25.779649,-80.140412,Rio Heroes Jiu-Jitsu,"909 Alton Road, Miami Beach",10
33109.0,na,na,Connect The Breath,"1000 West Avenue, Miami Beach",na
33109.0,25.7819926,-80.1383525,PAL GYM Miami Beach,"999 11th Street, Miami Beach",40
33109.0,25.782164,-80.131213,Shala Spa,"1119 Collins Avenue, Miami Beach",18
33109.0,na,na,GY.MF.IT,"Washington Avenue, Miami Beach",na
33109.0,25.7654284,-80.13140469999999,Exercise,Miami Beach,1
33109.0,na,na,Oneness miami full moon meditation pointe,Miami Beach,na
33109.0,25.7679765,-80.1347998,Atmananda Yoga Miami,"500 South Pointe Drive Ste 230, Miami Beach",65
33109.0,na,na,New Fitness Concept,"1000 South Pointe Drive, Miami Beach",na
33109.0,na,na,Let Love Rule,"739 2nd Street #3, Miami Beach",na
33109.0,25.7737981,-80.1355457,State of Yoga,"727 4th Street, Miami Beach",22
33109.0,na,na,Yetsky Rent,"38 5th Street, Miami Beach",na
33109.0,25.7769022,-80.1424115,Bilel Bell Performance,"650 West Avenue, Miami Beach",3
33109.0,25.77881229999999,-80.1305957,Muscle Beach South Beach,"873 Ocean Drive, Miami Beach",34
33109.0,25.7788352,-80.1305196,Calisthenic Park South Beach,"801-, 873 Ocean Drive, Miami Beach",23
33109.0,25.7788621,-80.1305363,Calisthenics Public Gym,"801-, 873 Ocean Drive, Miami Beach",15
33109.0,25.7795,-80.142613,Maham Yoga Studio,"Suites B & C, 910 West Avenue, Miami Beach",20
33109.0,25.7810081,-80.1424151,MIRADOR GYM,"1000 West Avenue, Miami Beach",15
33109.0,na,na,Bikram's Yoga,"235 11th Street, Miami Beach",na
33139.0,25.7963348,-80.1293232,Boulan South Beach,"2000 Collins Avenue, Miami Beach",191
33139.0,25.7754425,-80.1329559,Equinox South Beach,"520 Collins Avenue, Miami Beach",150
33139.0,na,na,Tony Thomas Sports,"900 West Avenue #427, Miami Beach",na
33139.0,25.7790676,-80.14111129999999,Synergy Yoga Center,"844 Alton Road, Miami Beach",42
33139.0,25.7757102,-80.1357888,Miami Life Center,"736 6th Street, Miami Beach",46
33139.0,25.7839905,-80.13177519999999,Crunch Fitness - South Beach,"1259 Washington Avenue, Miami Beach",174
33139.0,25.77749,-80.13333,South Beach Boxing,"715 Washington Avenue, Miami Beach",118
33139.0,25.7799107,-80.1410791,Reebok CrossFit,"930 Alton Road, Miami Beach",66
